generator_output_mw,turbine_speed_rpm,efficiency_percent,pressure_bar,vibration_levels_mm_s,temperature_c,torque_knm
8.28421836,732.5916351,58.01627872,3.99336243,11.15745698,48.40997404,107.9843863
1.553188502,988.4849684,3.917117131,2.652023928,20.02164698,32.04632978,15.00463652
15.59256479,930.5942325,97.45352996,5.253193206,9.388232252,36.21216458,160.0031684
12.26767969,897.0083852,76.67299805,4.971829907,4.148849533,31.57529006,130.5982349
2.635345186,1460.416586,42.80647124,3.766919135,21.66147402,68.11324698,17.23185907
10.41324785,405.6140733,65.9632588,4.72043214,9.144287751,33.73441602,245.1571548
8.770916847,656.6458273,60.79598109,4.403959686,10.42454667,42.11470975,127.5513874
9.745453946,639.5260755,56.90215357,4.224371337,10.51897248,45.87346481,145.5174912
8.726868741,1164.184473,54.54292963,6.711239283,9.393487757,44.48004654,71.58269141
9.171562359,724.2865779,52.11832058,2.98153697,10.83628699,43.82425013,120.9217067
0,299.3929002,0,3.200400944,7.14511238,26.74403254,0
0,0,0,0.945103583,2.664555903,12.1311374,0
6.897657571,235.3804819,43.07221827,2.676028738,13.49274108,53.28574798,279.835343
2.028984029,949.8465714,20.81738443,2.934579677,21.10365576,46.46817763,20.39842101
2.331658323,695.9584617,23.09557972,3.893665495,20.77173066,47.23380435,31.99285315
0,0,0,0.639970008,2.154604099,12.23239468,0
1.243890272,798.8780911,10.92346686,2.361711708,21.56483384,45.73157945,14.86869806
11.18693251,1022.022424,69.91832818,4.10145369,3.359943365,38.66334359,104.525433
13.61563588,789.2059668,85.09772428,4.109965945,4.455606022,35.43225261,164.7475446
15.81487112,920.9464256,98.84294448,4.630549407,3.728695944,30.48948026,163.9844519
0,481.6455241,0,2.42610444,7.460384869,28.18665002,0
2.091403562,1051.958712,2.795284205,2.0036654,24.92270274,34.44269039,18.98499691
9.972379012,606.3383738,55.49398146,3.107119691,10.66909156,48.09953446,157.0562065
0,0,0,6.247622609,8.45282238,32.99220507,0
9.015569349,797.3044545,56.79940796,3.233030831,11.53704158,35.83342282,107.9792608
12.32654432,978.9736235,77.04090199,3.909825696,5.826008965,35.89487541,120.237997
13.53427018,728.1184528,84.58918863,6.972327465,6.484384906,42.01053992,177.5023824
0,0,0,1.565860697,3.245361893,11.05980735,0
2.420173083,1152.78175,12.33947277,2.293601207,22.43357662,39.19821843,20.04798441
14.37782954,1073.69264,89.8614346,3.298893492,9.087705043,28.67469596,127.8747319
0,0,0,6.774265724,9.932200713,34.82894374,0
9.732722282,601.0625661,56.87765298,2.759364922,11.26691601,48.5343191,154.62725
0,0,0,7.697729505,6.521665209,34.68731924,0
0,0,0,0.124144309,3.836579789,11.50189047,0
0,0,0,0.05597502,4.796335093,18.61447319,0
0,0,0,0.628565872,1.472115192,16.78169959,0
0,0,0,6.629334622,9.02583352,37.0354965,0
0,252.8756929,0,2.769392133,6.138632588,31.01076582,0
10.03493187,310.0075058,74.53972719,3.447926088,8.441202554,38.47342612,309.1103888
0,297.972518,0,3.616755594,7.27752851,28.01464038,0
14.19268902,1150.591421,88.70430638,4.397836407,4.201321322,31.45195652,117.7917672
0,0,0,0.190599741,4.410388169,11.92862904,0
14.85396383,998.067644,92.83727394,5.526082199,3.085722281,42.29747358,142.1195316
7.37249442,318.2061769,52.79317044,2.921782819,10.37012203,53.6396652,221.2469176
0,0,0,7.978079759,7.696720579,37.6353956,0
4.370837596,1356.635425,21.82405477,4.927223404,19.76712291,77.09711373,30.76613198
2.784074406,982.9688347,24.26392524,3.670733145,22.39770182,47.09182353,27.04658711
8.87852254,684.2374133,61.49396181,3.388171915,11.70695826,48.0748562,123.9096888
0,0,0,0.576218903,1.665426183,19.65904671,0
0,312.8350365,0,3.244081911,4.253821434,34.60929585,0
0,0,0,0.164051123,3.058891849,11.72443416,0
4.199763458,1278.371755,10.18233695,4.378029795,18.42008853,71.39745033,31.3717717
6.374699626,261.4806202,46.78402994,3.636129149,12.6427073,46.25345274,232.8046236
11.82123214,375.7232383,73.0328509,4.234636358,9.250656531,38.39025189,300.4457542
8.88448759,773.833196,50.7142085,3.762268944,10.64576208,45.95893951,109.6368151
12.56289513,1121.992601,78.51809453,3.228107541,2.059945055,26.91051574,106.9229971
6.527173067,348.2457644,54.90714766,3.525446941,13.19522802,53.78509386,178.9825401
4.061231202,1257.654705,37.60445584,3.510352157,18.37936034,77.96924029,30.83668442
0,0,0,0.221184036,1.703649534,10.41263498,0
15.88710432,875.6620059,99.29440198,3.23490729,8.877096959,42.47818864,173.2525449
13.82472856,1432.441183,52.00432596,4.411143719,13.02843738,572.7556698,92.16185265
7.777163257,300.3476834,51.32128463,3.04446066,12.81726338,40.07149539,247.2682249
12.37546635,1053.603975,77.34666471,6.882940945,7.06319195,32.6830038,112.1645337
10.17220605,1191.397996,63.5762878,3.769418682,2.608595064,30.34843945,81.53229469
4.431929141,1331.686518,48.85916715,3.149430632,1.079044251,577.4820599,31.78060695
0,0,0,0.958397183,3.264319162,14.05211837,0
0,0,0,2.660040564,1.598128123,261.1636414,0
0,0,0,7.496655246,9.453070678,30.86071167,0
11.32790953,1112.484798,70.79943454,6.377445055,3.956942697,30.30278649,97.23599638
6.335304957,274.9548117,42.51890798,3.013167315,11.7620869,46.44971639,220.0278134
3.48758364,1208.292775,27.35581347,2.428689363,3.105100877,519.1021893,27.56283182
9.546909023,748.0887795,50.46308876,2.988951311,11.54301929,37.60354472,121.8655703
0,0,0,0.113233412,3.217326211,8.31503607,0
8.393912885,1042.420008,52.46195553,3.003310944,7.131075587,44.91249245,76.89411469
0,0,0,6.223534768,5.53536542,31.45184614,0
15.24174249,1195.222552,95.26089056,3.779377731,8.619924719,25.63308773,121.7747434
11.4602678,448.8361729,73.83316818,3.673694299,8.273044656,33.84981657,243.8250363
2.036645461,1484.744686,37.09985927,4.161331177,19.16231487,65.76384161,13.09890632
6.538783588,379.0609011,46.91072891,3.909248139,11.7133819,52.28571873,164.7249389
0,0,0,0.786420874,2.605982834,14.111018,0
11.98779001,453.1615672,68.10276023,4.10702551,9.123620053,38.58845686,252.6140134
1.271760629,779.6730092,11.32076507,1.187476244,20.80321581,48.44477576,15.57629838
3.393616029,1336.118499,24.8943311,3.598680586,20.14090285,68.7399056,24.25432024
11.3859114,1059.746486,71.16194627,5.367249499,8.078565803,29.98885321,102.5975989
0,363.9521738,0,2.948843084,6.100246306,25.08269672,0
6.844983097,282.6736338,46.96286049,2.676919767,11.91082455,44.27728495,231.2376037
14.14555347,851.6164696,88.40970919,3.940544114,8.046518003,33.2369565,158.6161028
0,0,0,0.429141328,4.630075669,21.34275712,0
9.69224824,793.797103,62.24188105,4.122464502,10.21272955,38.5120915,116.5967382
0,0,0,0.199260246,3.44003375,9.852766128,0
8.071546254,1058.723067,50.44716409,5.556886207,6.594932167,44.67566386,72.80240838
0,0,0,0.596223552,0.966787492,8.673880912,0
0.819417281,928.8672063,15.13081283,2.833852266,23.46662517,41.46475512,8.424087523
0,0,0,1.779479085,1.223899533,22.60099961,0
0.219347312,1165.949161,24.0465458,1.264033234,23.7917278,36.52026286,1.796487023
0,232.6446146,0,3.09635757,7.716395074,24.24545047,0
0,0,0,1.508410706,0.277667466,24.18611163,0
10.34277588,790.3588983,64.64234924,4.026357994,5.643972965,42.3641031,124.9637786
0,265.7817501,0,1.747846843,6.957170179,30.25969976,0
2.056608505,756.0682724,16.25968589,2.172418181,24.14230696,39.96405805,25.97538515
0,0,0,6.811038273,9.267449341,47.19236704,0
12.50882286,835.7222913,78.18014285,5.56202992,5.924394074,35.74844074,142.9308045
13.0229519,1151.887537,81.39344938,6.622021063,7.654895512,30.12185805,107.9619547
8.880035007,1197.191421,55.50021879,3.421900861,2.334228496,28.72066828,70.83085168
0,308.668393,0,1.256724393,7.632218986,29.71251575,0
0,0,0,6.193094197,6.51838411,45.1421946,0
0,0,0,0.579267375,4.43070475,19.13642391,0
1.690949207,1255.190881,21.18566237,6.152735298,18.1352219,67.64869454,12.86447801
12.64228534,848.8091641,79.01428336,4.401498574,3.704129184,37.51701096,142.2285919
2.958069423,717.4326828,8.660634542,3.472768286,24.44014204,41.82338023,39.37300728
2.449706117,1465.689123,20.37918528,5.901946664,20.50067602,74.54855556,15.96039016
4.492577042,1434.92013,16.15711718,6.209045162,18.89671704,74.29383925,29.8977969
0,0,0,1.396663409,2.116172869,16.63226283,0
2.483519551,1495.205235,19.91279871,6.54811726,21.72905325,79.09395744,15.86127724
9.759269799,712.4241094,63.55482996,2.886688509,11.85085716,40.56940995,130.8127568
13.37473586,836.2535714,83.59209915,4.49749627,5.16345591,40.48414173,152.7279809
14.01517009,769.317133,87.59481306,6.022563473,2.135707512,37.88401608,173.965989
0,0,0,1.646340272,4.604343714,24.80814816,0
1.591222356,1108.73536,27.2262903,3.67860856,20.96892948,33.72526808,13.70485218
12.34185957,851.2247391,77.13662229,4.58731758,3.713241544,39.48478024,138.4547136
12.39188884,1203.747804,63.53785965,4.664372077,13.79953352,674.2621757,98.3044965
11.84464849,482.1330242,74.50788356,3.905187448,8.114479776,41.51530075,234.5992822
0,360.6189047,0,3.748282678,4.440271072,28.21798567,0
0,0,0,0.692645559,1.062136359,15.11435478,0
11.94942886,360.8841125,70.51743609,4.761881991,8.467485462,39.02301265,316.1919194
9.081220357,952.1293497,56.75762723,4.891450627,8.463471954,27.78229124,91.07929146
11.85458215,1050.753985,74.09113841,6.621488847,5.190316171,40.35255868,107.7349432
0,0,0,0.758087146,1.219162781,13.38739156,0
0,0,0,0.878974618,3.345161463,13.65696468,0
8.528021247,1056.925958,53.30013279,5.145252383,5.813850956,41.86262831,77.05043438
3.074089853,1313.109445,29.85075312,3.972585732,18.05444622,72.97236716,22.35563521
0,0,0,1.31437825,2.802403405,17.86261943,0
0,0,0,0.509085431,0.829833909,11.01455401,0
7.553136006,374.7684003,44.56281866,2.550492128,12.10447678,49.74146309,192.4578908
0,0,0,0.66294314,2.643660804,8.613517606,0
8.970043549,699.7511143,53.28118158,3.819760386,10.81822468,46.59365437,122.4115324
6.019050568,218.7213724,41.29936763,2.121003308,10.17557618,54.441334,262.7895866
13.80996451,1043.683233,86.3122782,6.551343713,2.294062485,32.50206137,126.3558164
1.871999181,853.7721997,7.852847477,3.644281652,23.48932272,34.72696315,20.93799188
11.36592833,1086.487757,71.03705208,5.930586462,3.925853554,27.86849149,99.89677278
11.75438139,1042.64505,73.46488368,5.510531543,3.909071902,38.04208737,107.6551163
7.680757048,200.7069043,43.70992399,2.71743244,10.96148187,41.59751478,365.4374886
2.092380363,663.6094092,15.77720415,2.100443395,21.74973689,32.65084819,30.10921843
0,244.1405768,0,2.299691702,7.511019817,36.11628277,0
10.65589276,1076.352554,66.59932975,6.90078565,8.002735907,42.07397434,94.53805816
8.073719028,719.1619517,52.21091972,4.415657629,10.02074101,41.63739051,107.2058072
0,0,0,6.767451449,6.47597049,48.35638284,0
10.6902122,769.0874141,66.81382624,4.578717205,4.70254458,43.67852857,132.7339454
6.314902997,214.1078281,47.84684132,2.943767645,11.65462364,48.33209204,281.647253
0,0,0,7.265172663,5.26447784,41.67401686,0
0,0,0,6.21250232,7.223362064,43.46685524,0
1.208041957,1050.018817,18.4720093,1.589144696,21.20959299,47.55881221,10.98642305
0,370.498634,0,2.38713212,7.285788895,30.85491104,0
0,0,0,0.178800409,3.191467201,6.609363223,0
2.925424986,1317.485135,29.33726689,5.108556677,21.54807087,62.69237055,21.20384518
0,0,0,0.902434626,4.799174822,16.56219264,0
0,0,0,7.633180664,6.998753532,30.10127911,0
0,460.4866947,0,1.461113174,6.008110688,20.17462999,0
5.265385843,1266.275094,45.50253049,3.759038005,20.64378352,65.86793734,39.70758905
6.848767568,296.4594838,53.40673057,3.319658368,11.12954427,46.74318394,220.6065797
0,417.5628318,0,3.389897446,3.292472958,24.62164028,0
0,0,0,6.643197173,7.593793,32.56958277,0
0,0,0,0.067081515,3.80362373,19.84974106,0
0,0,0,7.745399759,9.219626332,37.18240513,0
0,0,0,0.373642891,2.259905994,13.52557641,0
8.518675335,656.5711744,63.18989992,2.523902673,11.46618824,42.7607377,123.8972414
9.007884275,676.0582255,53.06522398,2.587255938,10.12031667,38.92938231,127.236021
8.788752075,640.1156889,50.24706289,2.789740497,11.71773274,38.78735807,131.1113001
10.28390131,980.0067485,64.27438319,6.222668599,5.278712024,25.03292909,100.2074974
7.742038109,294.9420254,45.99450563,3.64662372,11.46356688,41.79215183,250.6628819
0,464.0129055,0,2.83450755,6.813204946,28.30714677,0
11.37618457,848.0558013,71.10115359,4.558726687,3.751267645,37.31330167,128.0983637
0,267.2083771,0,2.103581808,4.707808698,21.7566153,0
12.58474241,828.9779903,78.65464003,6.06761688,5.186419189,29.83331525,144.9681887
0,0,0,0.685973618,4.428708426,11.93259916,0
0,0,0,0.451784827,4.398510751,9.990068594,0
14.0890267,741.3622877,88.05641688,5.315291023,7.266600118,38.44743007,181.4771223
0,208.9268452,0,2.685308891,3.305720882,38.55453165,0
10.54750531,478.039436,66.52518287,4.820968319,9.334978514,43.21358643,210.6965427
11.75135826,911.4231432,73.44598914,4.334489069,7.667749739,39.39793925,123.1230589
10.6830111,421.6978291,69.13094802,4.903804327,8.767064495,32.97911735,241.9155006
11.19224287,372.244693,70.6931693,4.669647856,8.191016847,32.53926565,287.1177175
15.21803331,892.9430564,95.11270822,3.710881442,4.552280051,36.59992718,162.7444354
3.661416366,1191.723217,45.66761697,4.3780251,2.593826137,502.680195,29.33898602
9.178720367,826.8058798,57.36700229,6.211089177,4.454214702,25.32220842,106.0107641
7.767894615,233.447379,43.93492278,2.229269906,12.82812578,54.80055084,317.7501064
15.93466647,893.1310964,99.59166544,6.80262623,3.278696416,33.57578653,170.3723638
8.556551188,768.0994989,63.70744457,3.885033282,11.26378652,40.19485591,106.3782038
6.326604525,347.124028,48.30231268,2.239810762,13.2829122,45.02396262,174.0433336
12.43153979,965.5427456,77.69712368,4.688097323,3.000487483,43.077896,122.9489435
5.822017023,1618.756997,51.65226582,4.937150262,6.581474566,792.4497078,34.34497419
14.82687977,1036.656061,92.66799858,4.051196962,2.253587288,39.40719104,136.5797951
8.156634916,762.6009327,58.50229158,4.413932921,10.390867,45.36177511,102.1374648
15.53640853,1055.405085,97.1025533,6.420851925,8.029165032,40.84980202,140.5732974
0,0,0,0.729126158,2.65146297,12.43682156,0
5.954732883,1349.575111,26.7597794,5.221572409,21.51009131,76.09121969,42.13437987
0,232.7516426,0,2.191018961,7.056724337,31.25303996,0
0,0,0,6.873329401,6.186484265,48.47988473,0
14.88803381,870.8026673,93.05021134,3.312705977,3.78141187,43.55996926,163.2634531
10.24068516,436.372258,74.25916209,4.078139532,8.935557863,42.20847787,224.100726
0,0,0,7.685398859,9.808812645,34.01006467,0
5.442835377,1689.592549,59.65628033,5.653250869,3.769265516,761.8454875,30.76200195
14.53438003,1181.640901,90.83987518,3.083806558,3.473783543,31.14538415,117.4579396
2.054888162,770.3277101,10.06082048,2.696828537,23.90940052,43.4257666,25.47323204
0,0,0,0.707398353,3.155875796,11.38361067,0
14.11448757,1199.027636,88.21554729,5.454068437,3.466875124,38.59293003,112.41061
0.060100013,1148.823526,8.131094955,2.158043064,23.67368721,48.46989946,0.499565717
0,0,0,0.772071555,2.528272966,15.13591629,0
0,0,0,1.006984611,0.097192749,11.94602157,0
0.047346056,739.1118053,27.3230268,1.71459811,21.19569105,35.16864889,0.611709254
8.101617296,862.7092867,50.6351081,4.312978803,9.220701694,39.77247704,89.67649656
10.02744733,1117.926945,62.67154582,3.102970343,8.022790564,38.09439715,85.65413776
9.416634474,792.2193149,64.41783883,2.801977234,10.11756264,39.40228453,113.5067446
0,0,0,1.303112558,3.090231513,22.77165936,0
1.859418032,836.9565951,4.266434524,1.663516576,23.64903269,31.92566737,21.2151196
0.490325685,702.7356635,6.604569955,2.422596392,22.11424496,46.0974397,6.662911295
0,0,0,7.046917153,8.285641589,44.78586291,0
3.381523987,1209.418279,25.75813445,4.222215398,21.53364356,72.72583705,26.69975808
0,0,0,7.876823688,5.599834586,46.71496019,0
13.35330945,1062.967703,83.45818406,3.157159012,4.088917526,38.76615372,119.9610411
0,0,0,0.890240814,0.439286931,16.66815038,0
14.37743327,1116.477757,89.85895793,6.742209292,6.122850833,39.52885073,122.9709894
0,0,0,0.719121967,0.849647074,18.28113579,0
10.74263873,866.7841001,67.14149206,3.039032172,8.102428894,42.99463873,118.3508596
8.654921756,715.4543238,64.70869518,2.737287999,10.51833372,39.18475957,115.5187858
1.210826559,837.5335005,21.90311012,1.091977411,24.95697772,49.56458586,13.80546798
0.191810277,888.0858277,3.667277365,3.789486379,24.30078948,42.63549913,2.062473205
11.76861789,736.7854695,73.55386178,3.218165071,6.831373172,32.69315043,152.5301832
7.383180441,294.5162472,44.34507115,2.733442257,13.62462356,50.3479565,239.3897805
8.980503802,973.1844987,56.12814876,6.422105588,7.841537566,28.50690789,88.12048939
0,0,0,0.278683592,4.582987986,14.03055549,0
2.226248371,1289.511387,16.97971682,6.653326378,18.49957966,63.68912618,16.48617157
15.77175879,1043.55039,98.57349246,4.473078954,6.275261868,25.79716504,144.3238427
0,0,0,7.902743651,7.012651691,35.86604138,0
15.50963577,787.1040137,96.93522356,6.137044443,8.218772892,27.63797055,188.1658705
15.74965952,1007.720008,98.43537199,6.815962252,2.871561368,35.51156218,149.2459896
11.76548039,1115.189385,73.53425243,5.66822628,8.330457816,43.72153809,100.7470688
0,0,0,1.190659684,3.828298889,21.21387073,0
9.963003665,782.2065803,58.87299338,4.38109158,11.86011938,40.40886868,121.62986
10.03246476,892.2547171,62.70290477,3.815282805,2.387137331,34.73406386,107.3717848
9.256509947,913.5713888,57.85318717,6.444813688,3.680799953,38.3660945,96.755612
0,200.5803372,0,1.679133389,6.10331002,33.03531472,0
0,0,0,7.103911296,7.793381916,37.39364442,0
11.09917671,960.7507483,69.36985447,5.426405119,6.800918933,36.90928387,110.3192794
9.335654688,730.452671,58.3478418,5.116187025,4.535979612,28.56227134,122.0461489
8.304961736,1084.730442,61.75102148,5.432591717,12.11017738,626.8753711,73.11175171
4.097252473,1231.913225,45.91450239,5.95874781,18.68723308,62.47473127,31.76025572
1.404444834,1452.498237,40.30745498,5.885988705,19.42878228,62.65299734,9.233374552
15.89725353,803.1883721,99.35783459,5.305453203,8.387531402,33.32373779,189.0062084
11.11235582,879.2174935,69.45222389,4.820258117,4.539712308,40.2711646,120.6927549
